ID,Age,Gender,Residence.Ownership,number.of.dependants,status
14027,34,FEMALE,RENT,4,BAD
14028,27,MALE,OWNED,0,GOOD
14029,42,FEMALE,PARENTS,1,GOOD
14030,39,FEMALE,RENT,4,BAD
14031,33,MALE,RENT,5,BAD
14032,36,FEMALE,OWNED,0,GOOD
14033,37,MALE,OWNED,4,BAD
14034,31,MALE,OTHERS,4,GOOD
14035,37,MALE,RENT,0,BAD
14036,33,MALE,RENT,3,BAD
14037,34,MALE,OWNED,2,GOOD
14038,36,FEMALE,OWNED,5,GOOD
14039,26,FEMALE,RENT,1,GOOD
14040,39,MALE,PARENTS,5,GOOD
14041,38,FEMALE,OWNED,5,GOOD
14042,25,MALE,OWNED,0,GOOD
14043,29,FEMALE,OWNED,5,GOOD
14044,36,MALE,OTHERS,1,BAD
14045,39,FEMALE,OWNED,4,GOOD
14046,40,FEMALE,RENT,2,GOOD
14047,28,MALE,OWNED,0,GOOD
14048,38,MALE,OWNED,5,GOOD
14049,40,MALE,RENT,5,GOOD
14050,35,FEMALE,RENT,4,BAD
14051,32,FEMALE,OTHERS,5,BAD
14052,30,FEMALE,OWNED,0,GOOD
14053,31,MALE,RENT,1,GOOD
14054,38,FEMALE,OWNED,4,GOOD
14055,27,FEMALE,RENT,1,GOOD
14056,33,FEMALE,OWNED,3,GOOD
14057,44,FEMALE,OWNED,3,GOOD
14058,36,MALE,RENT,4,BAD
14059,37,FEMALE,OTHERS,4,BAD
14060,28,MALE,OWNED,3,GOOD
14061,33,MALE,OWNED,2,BAD
14062,27,FEMALE,OWNED,5,GOOD
14063,40,MALE,OWNED,5,GOOD
14064,30,FEMALE,PARENTS,5,GOOD
14065,34,FEMALE,OWNED,3,GOOD
14066,41,MALE,PARENTS,2,GOOD
14067,33,MALE,RENT,1,BAD
14068,34,MALE,OWNED,2,GOOD
14069,32,MALE,OWNED,5,BAD
14070,47,MALE,OWNED,2,GOOD
14071,43,FEMALE,OWNED,0,GOOD
14072,33,MALE,RENT,3,BAD
14073,37,FEMALE,RENT,0,GOOD
14074,35,FEMALE,OWNED,5,GOOD
14075,36,MALE,RENT,4,BAD
14076,29,FEMALE,OWNED,2,GOOD
14077,32,MALE,RENT,5,BAD
14078,21,MALE,OWNED,0,GOOD
14079,30,FEMALE,OTHERS,4,BAD
14080,39,MALE,OTHERS,5,BAD
14081,40,MALE,OWNED,5,GOOD
14082,38,MALE,OWNED,0,GOOD
14083,42,FEMALE,OWNED,5,BAD
14084,27,FEMALE,OWNED,0,GOOD
14085,32,FEMALE,RENT,2,GOOD
14086,34,MALE,PARENTS,2,BAD
14087,39,MALE,OTHERS,4,GOOD
14088,40,MALE,OWNED,3,BAD
14089,44,FEMALE,PARENTS,1,GOOD
14090,38,MALE,OWNED,0,GOOD
14091,36,MALE,OWNED,5,GOOD
14092,36,MALE,OTHERS,5,GOOD
14093,36,FEMALE,OTHERS,1,BAD
14094,37,FEMALE,PARENTS,1,GOOD
14095,44,MALE,OWNED,5,BAD
14096,33,MALE,OWNED,5,BAD
14097,32,FEMALE,OWNED,3,GOOD
14098,31,FEMALE,RENT,3,GOOD
14099,40,MALE,OWNED,1,GOOD
14100,32,MALE,OWNED,5,GOOD
14101,32,FEMALE,OWNED,2,GOOD
14102,39,MALE,RENT,3,BAD
14103,31,MALE,OWNED,1,BAD
14104,31,MALE,OWNED,5,GOOD
14105,37,MALE,OWNED,4,GOOD
14106,30,MALE,RENT,0,BAD
14107,35,MALE,OWNED,5,GOOD
14108,43,MALE,RENT,4,BAD
14109,33,MALE,RENT,5,BAD
14110,35,MALE,OWNED,1,GOOD
14111,35,MALE,RENT,4,BAD
14112,28,MALE,OWNED,5,GOOD
14113,43,MALE,RENT,4,BAD
14114,30,FEMALE,RENT,3,GOOD
14115,28,MALE,OWNED,0,GOOD
14116,38,MALE,OTHERS,4,BAD
14117,29,MALE,OWNED,0,GOOD
14118,50,MALE,OWNED,2,GOOD
14119,27,MALE,OTHERS,1,GOOD
14120,32,MALE,RENT,4,BAD
14121,49,FEMALE,OWNED,0,GOOD
14122,32,MALE,OWNED,1,GOOD
14123,33,FEMALE,RENT,4,BAD
14124,48,FEMALE,OWNED,3,GOOD
14125,38,FEMALE,OTHERS,0,GOOD
14126,32,FEMALE,OWNED,0,GOOD
14127,36,FEMALE,OTHERS,2,GOOD
14128,36,MALE,OWNED,5,BAD
14129,39,MALE,RENT,4,BAD
14130,35,MALE,OWNED,4,BAD
14131,48,FEMALE,OWNED,5,GOOD
14132,36,FEMALE,PARENTS,3,GOOD
14133,33,MALE,RENT,4,BAD
14134,40,FEMALE,OWNED,2,GOOD
14135,35,FEMALE,RENT,0,GOOD
14136,34,FEMALE,OWNED,4,GOOD
14137,41,MALE,OWNED,2,GOOD
14138,30,MALE,OWNED,4,BAD
14139,31,MALE,PARENTS,2,GOOD
14140,37,MALE,OWNED,3,GOOD
14141,38,MALE,RENT,2,BAD
14142,37,FEMALE,RENT,4,GOOD
14143,37,MALE,OWNED,0,GOOD
14144,38,MALE,OTHERS,1,BAD
14145,34,FEMALE,RENT,5,BAD
14146,47,FEMALE,OWNED,3,GOOD
14147,32,FEMALE,RENT,0,GOOD
14148,33,MALE,RENT,5,GOOD
14149,38,MALE,OWNED,3,GOOD
14150,41,FEMALE,RENT,4,GOOD
14151,36,MALE,PARENTS,5,BAD
14152,35,MALE,PARENTS,4,BAD
14153,35,FEMALE,OWNED,5,GOOD
14154,31,FEMALE,OWNED,0,GOOD
14155,34,MALE,OWNED,1,GOOD
14156,34,FEMALE,RENT,0,GOOD
14157,32,MALE,PARENTS,2,GOOD
14158,35,MALE,OWNED,2,GOOD
14159,21,FEMALE,PARENTS,1,BAD
14160,38,FEMALE,OWNED,3,GOOD
14161,31,FEMALE,OWNED,4,GOOD
14162,47,FEMALE,RENT,1,GOOD
14163,27,MALE,OWNED,0,GOOD
14164,39,MALE,OWNED,2,GOOD
14165,28,MALE,RENT,0,BAD
14166,33,FEMALE,OWNED,1,GOOD
14167,52,MALE,OWNED,1,GOOD
14168,43,FEMALE,OWNED,1,GOOD
14169,31,MALE,OWNED,1,GOOD
14170,33,MALE,RENT,3,BAD
14171,19,FEMALE,RENT,1,BAD
14172,34,MALE,OWNED,3,GOOD
14173,31,FEMALE,PARENTS,2,GOOD
14174,35,FEMALE,RENT,5,BAD
14175,40,MALE,RENT,2,GOOD
14176,35,FEMALE,RENT,2,BAD
14177,37,MALE,OWNED,2,GOOD
14178,40,MALE,OWNED,5,GOOD
14179,35,FEMALE,OWNED,5,GOOD
14180,36,MALE,OWNED,2,BAD
14181,34,FEMALE,RENT,0,GOOD
14182,36,MALE,RENT,3,BAD
14183,36,MALE,OWNED,3,GOOD
14184,36,FEMALE,OWNED,1,GOOD
14185,28,FEMALE,OWNED,1,GOOD
14186,30,MALE,OWNED,1,BAD
14187,31,FEMALE,OTHERS,1,GOOD
14188,34,MALE,OWNED,0,GOOD
14189,29,MALE,OWNED,0,GOOD
14190,32,MALE,OWNED,5,GOOD
14191,38,MALE,OWNED,4,BAD
14192,34,MALE,OWNED,5,GOOD
14193,37,FEMALE,OWNED,4,GOOD
14194,31,FEMALE,OWNED,2,GOOD
14195,33,FEMALE,OWNED,4,GOOD
14196,36,FEMALE,RENT,2,GOOD
14197,26,MALE,PARENTS,1,GOOD
14198,41,MALE,RENT,1,GOOD
14199,33,FEMALE,PARENTS,5,GOOD
14200,26,MALE,OWNED,0,GOOD
14201,42,MALE,RENT,4,BAD
14202,28,MALE,PARENTS,3,BAD
14203,34,MALE,RENT,3,GOOD
14204,50,FEMALE,RENT,0,BAD
14205,34,MALE,PARENTS,0,GOOD
14206,32,MALE,RENT,5,BAD
14207,43,MALE,RENT,1,BAD
14208,31,MALE,OWNED,5,GOOD
14209,30,MALE,RENT,1,BAD
14210,29,FEMALE,OWNED,1,GOOD
14211,33,FEMALE,RENT,5,GOOD
14212,33,FEMALE,OWNED,1,GOOD
14213,23,FEMALE,PARENTS,0,GOOD
14214,39,FEMALE,OWNED,3,GOOD
14215,34,MALE,RENT,5,BAD
14216,38,MALE,OWNED,5,GOOD
14217,29,FEMALE,RENT,1,BAD
14218,39,FEMALE,OWNED,0,GOOD
14219,45,FEMALE,OTHERS,1,GOOD
14220,32,FEMALE,RENT,3,BAD
14221,20,FEMALE,PARENTS,5,BAD
14222,39,MALE,OWNED,4,BAD
14223,34,FEMALE,PARENTS,3,GOOD
14224,39,FEMALE,RENT,1,GOOD
14225,29,MALE,OWNED,5,GOOD
14226,43,MALE,OWNED,3,GOOD
14227,27,FEMALE,OWNED,0,GOOD
14228,33,FEMALE,RENT,5,BAD
14229,41,FEMALE,OWNED,3,GOOD
14230,32,MALE,OWNED,5,GOOD
14231,37,FEMALE,OTHERS,3,GOOD
14232,31,MALE,OWNED,2,GOOD
14233,41,MALE,PARENTS,0,GOOD
14234,29,MALE,OWNED,1,GOOD
14235,40,MALE,OTHERS,0,BAD
14236,39,FEMALE,OWNED,2,GOOD
14237,43,FEMALE,OWNED,2,GOOD
14238,43,FEMALE,RENT,0,GOOD
14239,36,FEMALE,PARENTS,1,GOOD
14240,24,MALE,OTHERS,0,GOOD
14241,39,MALE,OWNED,3,GOOD
14242,28,MALE,OWNED,4,GOOD
14243,44,MALE,RENT,5,BAD
14244,39,MALE,OWNED,5,GOOD
14245,30,FEMALE,OWNED,3,GOOD
14246,35,FEMALE,OWNED,1,GOOD
14247,22,MALE,RENT,0,GOOD
14248,35,FEMALE,OWNED,4,GOOD
14249,37,MALE,RENT,1,BAD
14250,38,FEMALE,OTHERS,2,GOOD
14251,30,FEMALE,OWNED,2,GOOD
14252,36,MALE,OWNED,5,BAD
14253,21,FEMALE,OWNED,1,GOOD
14254,34,MALE,RENT,4,BAD
14255,27,FEMALE,OWNED,0,GOOD
14256,39,MALE,OWNED,5,GOOD
14257,31,MALE,OWNED,5,BAD
14258,33,MALE,OWNED,0,GOOD
14259,33,FEMALE,PARENTS,2,GOOD
14260,40,MALE,RENT,5,BAD
14261,29,MALE,RENT,5,BAD
14262,33,FEMALE,OWNED,0,GOOD
14263,34,FEMALE,OWNED,3,GOOD
14264,32,MALE,RENT,2,GOOD
14265,40,MALE,PARENTS,4,GOOD
14266,28,MALE,RENT,5,BAD
14267,33,MALE,OWNED,2,GOOD
14268,24,MALE,PARENTS,0,GOOD
14269,29,FEMALE,RENT,4,GOOD
14270,42,MALE,OWNED,4,GOOD
14271,40,FEMALE,OWNED,1,GOOD
14272,40,MALE,PARENTS,5,BAD
14273,33,FEMALE,OWNED,4,GOOD
14274,48,FEMALE,RENT,3,BAD
14275,38,FEMALE,RENT,4,BAD
14276,32,FEMALE,RENT,5,BAD
14277,38,MALE,OWNED,4,GOOD
14278,27,MALE,OWNED,0,GOOD
14279,28,MALE,OWNED,5,BAD
14280,30,MALE,OWNED,2,GOOD
14281,29,MALE,OWNED,3,GOOD
14282,38,MALE,OWNED,1,GOOD
14283,34,FEMALE,PARENTS,2,GOOD
14284,28,FEMALE,OWNED,0,GOOD
14285,36,FEMALE,OWNED,2,GOOD
14286,39,MALE,OWNED,3,GOOD
14287,25,FEMALE,RENT,0,GOOD
14288,34,MALE,OTHERS,4,BAD
14289,37,MALE,OWNED,4,BAD
14290,31,FEMALE,OWNED,5,GOOD
14291,39,MALE,OWNED,3,GOOD
14292,35,FEMALE,OWNED,3,GOOD
14293,34,MALE,RENT,5,BAD
14294,46,MALE,PARENTS,1,GOOD
14295,25,FEMALE,OWNED,5,GOOD
14296,35,FEMALE,OTHERS,0,GOOD
14297,32,MALE,RENT,2,BAD
14298,34,FEMALE,RENT,4,GOOD
14299,33,MALE,OWNED,5,BAD
14300,38,MALE,RENT,5,GOOD
14301,27,FEMALE,OWNED,0,GOOD
14302,22,FEMALE,RENT,1,GOOD
14303,28,MALE,RENT,3,BAD
14304,27,MALE,OTHERS,1,BAD
14305,41,FEMALE,OWNED,3,GOOD
14306,37,MALE,RENT,5,GOOD
14307,32,MALE,RENT,2,BAD
14308,39,FEMALE,OWNED,4,GOOD
14309,26,MALE,RENT,4,BAD
14310,33,MALE,OWNED,5,BAD
14311,45,MALE,OWNED,5,GOOD
14312,49,FEMALE,RENT,0,GOOD
14313,45,MALE,OWNED,2,BAD
14314,39,MALE,PARENTS,0,BAD
14315,24,MALE,PARENTS,0,GOOD
14316,44,FEMALE,OWNED,2,GOOD
14317,34,MALE,OWNED,0,GOOD
14318,35,MALE,OWNED,0,GOOD
14319,44,FEMALE,OTHERS,0,GOOD
14320,35,FEMALE,OTHERS,5,GOOD
14321,37,FEMALE,OTHERS,0,GOOD
14322,33,MALE,OWNED,4,BAD
14323,30,MALE,RENT,0,GOOD
14324,28,FEMALE,OWNED,3,GOOD
14325,39,FEMALE,OWNED,1,GOOD
14326,33,FEMALE,RENT,5,GOOD
14327,35,FEMALE,OWNED,3,GOOD
14328,25,MALE,OWNED,0,GOOD
14329,23,FEMALE,OWNED,1,GOOD
14330,30,FEMALE,OWNED,1,GOOD
14331,35,FEMALE,RENT,4,BAD
14332,36,MALE,RENT,0,GOOD
14333,29,FEMALE,OWNED,0,GOOD
14334,35,MALE,OWNED,4,GOOD
14335,47,FEMALE,OWNED,3,GOOD
14336,35,MALE,OTHERS,1,BAD
14337,34,MALE,OWNED,1,GOOD
14338,36,FEMALE,OWNED,5,GOOD
14339,32,FEMALE,OWNED,0,GOOD
14340,35,MALE,RENT,1,GOOD
14341,35,MALE,OWNED,4,GOOD
14342,36,MALE,OTHERS,2,GOOD
14343,28,MALE,OWNED,0,GOOD
14344,32,MALE,OWNED,5,GOOD
14345,33,FEMALE,OWNED,2,GOOD
14346,40,FEMALE,PARENTS,2,GOOD
14347,38,MALE,RENT,4,BAD
14348,45,MALE,OTHERS,1,GOOD
14349,40,MALE,OTHERS,2,GOOD
14350,29,MALE,PARENTS,0,GOOD
14351,44,MALE,OWNED,4,GOOD
14352,37,MALE,OWNED,3,GOOD
14353,34,FEMALE,RENT,1,BAD
14354,18,MALE,PARENTS,3,BAD
14355,32,MALE,OWNED,1,GOOD
14356,39,FEMALE,OWNED,5,GOOD
14357,36,MALE,PARENTS,3,BAD
14358,40,FEMALE,PARENTS,2,GOOD
14359,33,MALE,OWNED,5,BAD
14360,38,MALE,RENT,0,BAD
14361,33,FEMALE,OWNED,4,GOOD
14362,28,MALE,OWNED,1,GOOD
14363,22,MALE,PARENTS,1,GOOD
14364,40,MALE,PARENTS,5,BAD
14365,26,MALE,OWNED,1,GOOD
14366,45,MALE,RENT,0,GOOD
14367,37,MALE,RENT,4,BAD
14368,38,MALE,OWNED,4,BAD
14369,29,MALE,OWNED,0,GOOD
14370,30,FEMALE,OWNED,0,GOOD
14371,26,MALE,PARENTS,0,BAD
14372,26,FEMALE,OWNED,1,GOOD
14373,30,MALE,OWNED,3,BAD
14374,40,MALE,RENT,2,BAD
14375,40,MALE,OWNED,3,BAD
14376,41,FEMALE,OWNED,3,GOOD
14377,37,MALE,RENT,4,BAD
14378,33,MALE,RENT,2,BAD
14379,30,MALE,RENT,3,GOOD
14380,45,FEMALE,OWNED,3,GOOD
14381,30,MALE,OWNED,0,GOOD
14382,33,FEMALE,OWNED,1,GOOD
14383,41,MALE,RENT,4,BAD
14384,38,FEMALE,OWNED,5,GOOD
14385,33,FEMALE,PARENTS,3,GOOD
14386,30,FEMALE,OWNED,0,GOOD
14387,33,MALE,OWNED,5,BAD
14388,47,MALE,OWNED,4,BAD
14389,48,FEMALE,OWNED,3,GOOD
14390,43,FEMALE,OWNED,2,GOOD
14391,29,FEMALE,RENT,5,GOOD
14392,47,FEMALE,OWNED,1,GOOD
14393,37,MALE,OTHERS,2,BAD
14394,33,FEMALE,OWNED,0,GOOD
14395,32,MALE,OWNED,5,GOOD
14396,30,MALE,OTHERS,0,GOOD
14397,38,FEMALE,OWNED,2,GOOD
14398,26,MALE,RENT,1,GOOD
14399,46,FEMALE,RENT,4,BAD
14400,30,FEMALE,PARENTS,0,GOOD
14401,18,FEMALE,PARENTS,1,GOOD
14402,35,FEMALE,OWNED,5,BAD
14403,29,FEMALE,RENT,1,GOOD
14404,35,MALE,OWNED,5,BAD
14405,43,FEMALE,RENT,2,BAD
14406,37,MALE,OWNED,3,GOOD
14407,34,MALE,RENT,1,BAD
14408,28,MALE,OWNED,1,BAD
14409,38,MALE,RENT,5,BAD
14410,26,FEMALE,OWNED,1,GOOD
14411,32,FEMALE,RENT,3,GOOD
14412,39,MALE,OWNED,2,BAD
14413,34,MALE,RENT,2,BAD
14414,39,MALE,OWNED,0,GOOD
14415,40,MALE,OWNED,0,GOOD
14416,39,FEMALE,OWNED,0,GOOD
14417,27,FEMALE,OWNED,0,GOOD
14418,45,MALE,OWNED,0,GOOD
14419,38,MALE,OTHERS,4,GOOD
14420,34,MALE,OTHERS,1,GOOD
14421,37,FEMALE,OWNED,4,BAD
14422,30,FEMALE,RENT,1,GOOD
14423,37,FEMALE,OWNED,4,GOOD
14424,33,MALE,RENT,2,GOOD
14425,39,MALE,OWNED,0,GOOD
14426,34,FEMALE,OWNED,3,GOOD
14427,40,MALE,OWNED,5,GOOD
14428,34,MALE,OWNED,5,BAD
14429,31,MALE,OWNED,1,GOOD
14430,22,FEMALE,OWNED,0,GOOD
14431,38,MALE,RENT,2,BAD
14432,42,MALE,OWNED,4,BAD
14433,31,FEMALE,OTHERS,0,GOOD
14434,38,MALE,RENT,3,BAD
14435,38,FEMALE,OWNED,5,BAD
14436,35,FEMALE,OWNED,0,GOOD
14437,26,MALE,OWNED,1,BAD
14438,30,FEMALE,PARENTS,4,BAD
14439,40,MALE,RENT,2,BAD
14440,21,MALE,PARENTS,0,BAD
14441,33,FEMALE,OTHERS,1,GOOD
14442,35,MALE,RENT,5,BAD
14443,31,MALE,OWNED,3,GOOD
14444,41,FEMALE,OTHERS,0,GOOD
14445,23,MALE,OWNED,0,BAD
14446,34,FEMALE,OWNED,3,GOOD
14447,32,FEMALE,OWNED,0,GOOD
14448,37,FEMALE,OWNED,2,GOOD
14449,39,MALE,RENT,4,BAD
14450,34,MALE,RENT,4,BAD
14451,35,MALE,RENT,1,GOOD
14452,39,FEMALE,OWNED,5,BAD
14453,34,MALE,PARENTS,0,GOOD
14454,38,FEMALE,OWNED,2,GOOD
14455,31,MALE,RENT,2,BAD
14456,31,MALE,RENT,2,BAD
14457,37,MALE,OWNED,0,GOOD
14458,39,MALE,OWNED,1,GOOD
14459,33,MALE,PARENTS,4,GOOD
14460,28,FEMALE,OWNED,1,GOOD
14461,35,MALE,OWNED,5,GOOD
14462,31,FEMALE,RENT,5,BAD
14463,36,FEMALE,PARENTS,3,GOOD
14464,24,MALE,PARENTS,1,BAD
14465,36,FEMALE,PARENTS,2,GOOD
14466,28,MALE,OTHERS,1,BAD
14467,38,FEMALE,OWNED,1,GOOD
14468,35,MALE,OWNED,0,GOOD
14469,24,MALE,RENT,0,GOOD
14470,41,MALE,RENT,0,BAD
14471,36,FEMALE,RENT,3,GOOD
14472,30,MALE,RENT,4,BAD
14473,31,FEMALE,PARENTS,1,GOOD
14474,34,MALE,OWNED,2,BAD
14475,34,MALE,RENT,4,BAD
14476,25,MALE,OWNED,0,GOOD
14477,38,FEMALE,OWNED,4,GOOD
14478,36,FEMALE,RENT,4,BAD
14479,36,FEMALE,OWNED,1,GOOD
14480,40,FEMALE,RENT,3,GOOD
14481,31,MALE,OWNED,1,GOOD
14482,32,FEMALE,RENT,0,GOOD
14483,30,FEMALE,PARENTS,1,GOOD
14484,32,MALE,RENT,3,BAD
14485,35,FEMALE,OWNED,1,GOOD
14486,43,FEMALE,RENT,4,GOOD
14487,36,MALE,OWNED,0,GOOD
14488,43,MALE,OWNED,5,GOOD
14489,29,FEMALE,OWNED,4,GOOD
14490,33,MALE,OWNED,1,BAD
14491,31,MALE,OWNED,4,BAD
14492,42,FEMALE,OTHERS,1,GOOD
14493,28,FEMALE,RENT,0,BAD
14494,45,FEMALE,OWNED,4,GOOD
14495,27,FEMALE,OWNED,4,GOOD
14496,43,MALE,PARENTS,2,BAD
14497,29,FEMALE,OTHERS,2,GOOD
14498,35,MALE,OWNED,2,GOOD
14499,41,FEMALE,OTHERS,1,BAD
14500,37,FEMALE,RENT,3,BAD
14501,43,MALE,RENT,3,GOOD
14502,43,MALE,OWNED,0,GOOD
14503,37,FEMALE,OWNED,0,GOOD
14504,38,FEMALE,OWNED,3,GOOD
14505,37,FEMALE,RENT,1,BAD
14506,39,MALE,RENT,5,BAD
14507,40,MALE,RENT,3,BAD
14508,39,MALE,OWNED,5,GOOD
14509,45,FEMALE,OWNED,1,GOOD
14510,41,MALE,PARENTS,4,BAD
14511,31,FEMALE,PARENTS,0,GOOD
14512,39,MALE,OWNED,2,BAD
14513,30,MALE,OWNED,2,BAD
14514,38,FEMALE,RENT,4,BAD
14515,37,FEMALE,OWNED,0,GOOD
14516,41,FEMALE,OWNED,1,GOOD
14517,36,FEMALE,OWNED,4,BAD
14518,37,MALE,RENT,4,BAD
14519,35,FEMALE,OWNED,4,BAD
14520,37,MALE,PARENTS,3,GOOD
14521,35,MALE,OWNED,2,GOOD
14522,50,FEMALE,OWNED,0,GOOD
14523,31,FEMALE,PARENTS,4,GOOD
14524,26,FEMALE,OTHERS,0,GOOD
14525,26,FEMALE,RENT,5,BAD
14526,45,MALE,OTHERS,5,BAD
14527,36,MALE,OWNED,2,GOOD
14528,22,FEMALE,OWNED,1,GOOD
14529,38,FEMALE,RENT,3,BAD
14530,40,MALE,OWNED,3,GOOD
14531,34,FEMALE,RENT,4,GOOD
14532,34,FEMALE,PARENTS,0,GOOD
14533,29,FEMALE,OTHERS,1,BAD
14534,40,FEMALE,OWNED,2,GOOD
14535,41,FEMALE,OWNED,4,GOOD
14536,46,MALE,OWNED,5,GOOD
14537,37,MALE,OWNED,3,GOOD
14538,35,MALE,RENT,4,BAD
14539,33,MALE,PARENTS,0,BAD
14540,42,FEMALE,OWNED,5,GOOD
14541,30,MALE,OWNED,4,BAD
14542,47,MALE,OWNED,3,GOOD
14543,41,MALE,RENT,5,GOOD
14544,31,FEMALE,OWNED,2,BAD
14545,34,FEMALE,OTHERS,5,GOOD
14546,41,MALE,OWNED,0,GOOD
14547,29,MALE,OWNED,0,GOOD
14548,50,FEMALE,RENT,0,GOOD
14549,46,FEMALE,OWNED,5,GOOD
14550,35,FEMALE,PARENTS,0,GOOD
14551,33,FEMALE,OWNED,0,GOOD
14552,31,FEMALE,OWNED,3,GOOD
14553,29,MALE,OTHERS,3,BAD
14554,29,MALE,OWNED,1,GOOD
14555,35,FEMALE,OWNED,3,GOOD
14556,22,MALE,RENT,0,BAD
14557,28,MALE,OWNED,3,GOOD
14558,41,FEMALE,RENT,0,GOOD
14559,42,MALE,OWNED,2,GOOD
14560,38,FEMALE,OWNED,3,GOOD
14561,35,FEMALE,OWNED,4,GOOD
14562,44,MALE,RENT,0,GOOD
14563,36,MALE,RENT,4,BAD
14564,35,MALE,PARENTS,5,BAD
14565,27,FEMALE,OWNED,1,GOOD
14566,33,FEMALE,OWNED,4,GOOD
14567,38,FEMALE,OWNED,4,GOOD
14568,42,FEMALE,OWNED,0,GOOD
14569,39,MALE,RENT,4,BAD
14570,36,MALE,OTHERS,0,GOOD
14571,38,FEMALE,RENT,3,GOOD
14572,28,MALE,OWNED,4,GOOD
14573,32,MALE,OTHERS,5,BAD
14574,23,MALE,OWNED,1,GOOD
14575,41,MALE,RENT,1,GOOD
14576,32,MALE,RENT,1,GOOD
14577,27,MALE,OWNED,0,BAD
14578,33,FEMALE,RENT,5,BAD
14579,34,FEMALE,RENT,0,GOOD
14580,31,FEMALE,RENT,1,GOOD
14581,35,MALE,PARENTS,3,BAD
14582,31,FEMALE,OWNED,5,BAD
14583,38,FEMALE,OTHERS,2,BAD
14584,45,MALE,OWNED,5,GOOD
14585,36,FEMALE,RENT,1,GOOD
14586,38,MALE,RENT,2,GOOD
14587,36,MALE,RENT,3,BAD
14588,22,MALE,PARENTS,1,BAD
14589,29,MALE,RENT,4,BAD
14590,40,MALE,PARENTS,0,GOOD
14591,39,FEMALE,OWNED,1,GOOD
14592,37,FEMALE,OTHERS,1,GOOD
14593,39,FEMALE,OWNED,2,GOOD
14594,28,FEMALE,RENT,3,BAD
14595,33,FEMALE,PARENTS,0,GOOD
14596,48,MALE,OTHERS,1,GOOD
14597,33,MALE,RENT,4,BAD
14598,37,FEMALE,RENT,1,GOOD
14599,38,MALE,OWNED,0,GOOD
14600,39,MALE,OTHERS,4,BAD
14601,40,MALE,OWNED,2,GOOD
14602,35,MALE,OWNED,0,GOOD
14603,28,FEMALE,RENT,1,GOOD
14604,30,FEMALE,RENT,0,BAD
14605,31,FEMALE,RENT,0,GOOD
14606,39,MALE,OTHERS,0,GOOD
14607,37,MALE,OTHERS,5,BAD
14608,41,FEMALE,OWNED,1,GOOD
14609,45,FEMALE,OWNED,2,GOOD
14610,32,MALE,OTHERS,1,GOOD
14611,31,FEMALE,RENT,1,GOOD
14612,36,MALE,OWNED,1,GOOD
14613,30,MALE,RENT,4,BAD
14614,41,FEMALE,RENT,5,GOOD
14615,38,FEMALE,PARENTS,2,BAD
14616,29,MALE,OWNED,0,GOOD
14617,21,FEMALE,OWNED,0,GOOD
14618,40,FEMALE,OWNED,5,GOOD
14619,33,FEMALE,OWNED,2,GOOD
14620,35,FEMALE,RENT,0,GOOD
14621,41,FEMALE,OWNED,3,BAD
14622,34,MALE,OWNED,4,GOOD
14623,31,MALE,RENT,1,BAD
14624,20,MALE,OTHERS,0,GOOD
14625,37,MALE,RENT,4,BAD
14626,43,MALE,OWNED,4,BAD
14627,36,FEMALE,OWNED,1,GOOD
14628,33,FEMALE,RENT,3,BAD
14629,39,MALE,RENT,3,BAD
14630,36,FEMALE,OTHERS,4,GOOD
14631,35,MALE,OWNED,0,GOOD
14632,30,MALE,RENT,2,BAD
14633,38,FEMALE,OWNED,3,GOOD
14634,42,MALE,OWNED,5,GOOD
14635,38,FEMALE,OWNED,3,GOOD
14636,44,FEMALE,OWNED,4,BAD
14637,45,FEMALE,OWNED,5,GOOD
14638,37,FEMALE,RENT,3,GOOD
14639,43,FEMALE,OWNED,5,GOOD
14640,35,MALE,OWNED,4,BAD
14641,35,MALE,RENT,3,BAD
14642,39,MALE,OWNED,4,BAD
14643,38,MALE,OWNED,0,GOOD
14644,32,MALE,PARENTS,1,GOOD
14645,25,FEMALE,OWNED,0,GOOD
14646,37,FEMALE,OWNED,4,GOOD
14647,32,MALE,RENT,4,BAD
14648,36,FEMALE,OWNED,3,GOOD
14649,35,MALE,OWNED,1,GOOD
14650,33,MALE,OWNED,0,GOOD
14651,38,FEMALE,RENT,3,BAD
14652,29,FEMALE,PARENTS,0,GOOD
14653,40,MALE,OWNED,2,GOOD
14654,31,FEMALE,PARENTS,4,GOOD
14655,37,MALE,OWNED,1,GOOD
14656,31,MALE,OTHERS,4,BAD
14657,36,MALE,OWNED,3,BAD
14658,24,FEMALE,RENT,0,GOOD
14659,39,FEMALE,OWNED,3,GOOD
14660,40,MALE,OWNED,3,BAD
14661,28,FEMALE,OTHERS,4,BAD
14662,30,MALE,OWNED,5,GOOD
14663,33,MALE,RENT,4,BAD
14664,42,MALE,RENT,4,BAD
14665,40,FEMALE,OWNED,1,GOOD
14666,27,FEMALE,PARENTS,0,BAD
14667,38,MALE,PARENTS,1,GOOD
14668,36,FEMALE,RENT,2,GOOD
14669,34,FEMALE,RENT,4,GOOD
14670,45,FEMALE,OWNED,2,GOOD
14671,42,FEMALE,OTHERS,2,GOOD
14672,43,MALE,OWNED,4,GOOD
14673,47,MALE,OWNED,0,GOOD
14674,49,FEMALE,OWNED,2,GOOD
14675,37,FEMALE,OWNED,1,GOOD
